commune;communeLabel;latitude;longitude;superficie
http://www.wikidata.org/entity/Q720238;Comps;45.068055555;-0.595277777;1.66
http://www.wikidata.org/entity/Q109575715;Comps;44.39046;4.26252;
http://www.wikidata.org/entity/Q109576780;Comps;46.43333;3.15;
http://www.wikidata.org/entity/Q1082149;Comps-la-Grand-Ville;44.230833333;2.567222222;21.95
http://www.wikidata.org/entity/Q616607;Comps-sur-Artuby;43.71;6.508888888;63.49
http://www.wikidata.org/entity/Q694958;Comus;42.8125;1.890277777;14.07
http://www.wikidata.org/entity/Q1161994;Conan;47.748611111;1.286388888;15.3
http://www.wikidata.org/entity/Q838732;Conand;45.8925;5.471111111;15.28
http://www.wikidata.org/entity/Q2991595;Conas;43.441921;3.41864;
http://www.wikidata.org/entity/Q1093149;Conat;42.613333333;2.356666666;19.12
http://www.wikidata.org/entity/Q780807;Conca;41.735;9.333333333;77.96
http://www.wikidata.org/entity/Q17393;Concarneau;47.875277777;-3.918888888;41.08
http://www.wikidata.org/entity/Q84602274;Concarneau;47.875277777;-3.918888888;
http://www.wikidata.org/entity/Q84610454;Concarneau;47.875277777;-3.918888888;
http://www.wikidata.org/entity/Q369212;Concevreux;49.376666666;3.789166666;12.51
http://www.wikidata.org/entity/Q326369;Conches-en-Ouche;48.960555555;0.9425;16.72
http://www.wikidata.org/entity/Q250702;Conches-sur-Gondoire;48.855555555;2.718055555;1.52
http://www.wikidata.org/entity/Q199941;Conchez-de-Béarn;43.545555555;-0.169444444;4.49
http://www.wikidata.org/entity/Q975111;Conchil-le-Temple;50.3675;1.664444444;16.72
http://www.wikidata.org/entity/Q606257;Conchy-les-Pots;49.604444444;2.728055555;9.67
http://www.wikidata.org/entity/Q993044;Conchy-sur-Canche;50.301944444;2.199444444;9.83
http://www.wikidata.org/entity/Q71675;Concoret;48.064166666;-2.206388888;15.76
http://www.wikidata.org/entity/Q1326678;Concorès;44.658888888;1.395;19
http://www.wikidata.org/entity/Q751957;Concots;44.401666666;1.644166666;26.02
http://www.wikidata.org/entity/Q378349;Concoules;44.382777777;3.938333333;16.47
http://www.wikidata.org/entity/Q109575716;Concoules;44.70993;3.87221;
http://www.wikidata.org/entity/Q744622;Concourson-sur-Layon;47.174444444;-0.340277777;18.21
http://www.wikidata.org/entity/Q109572166;Concourès;44.4442;2.65151;
http://www.wikidata.org/entity/Q1069969;Concremiers;46.596944444;1.016666666;28.11
http://www.wikidata.org/entity/Q1142476;Concressault;47.489444444;2.576111111;7.45
http://www.wikidata.org/entity/Q1172615;Concriers;47.771388888;1.474444444;4.84
http://www.wikidata.org/entity/Q872978;Concèze;45.354722222;1.345;13.44
http://www.wikidata.org/entity/Q2992225;Concœur;47.163415;4.919211;
http://www.wikidata.org/entity/Q2992228;Concœur-et-Corboin;47.163415;4.919211;
http://www.wikidata.org/entity/Q1440686;Condac;46.024166666;0.2275;9.59
http://www.wikidata.org/entity/Q1423490;Condal;46.460833333;5.281666666;16.43
http://www.wikidata.org/entity/Q275216;Condamine;46.108888888;5.551111111;4.64
http://www.wikidata.org/entity/Q1142109;Condamine;46.650277777;5.44;3.65
http://www.wikidata.org/entity/Q275168;Condat;45.340833333;2.756666666;40.24
http://www.wikidata.org/entity/Q1381440;Condat;44.99;1.663888888;6.12
http://www.wikidata.org/entity/Q540276;Condat-en-Combraille;45.8525;2.563611111;45.74
http://www.wikidata.org/entity/Q524292;Condat-lès-Montboissier;45.550555555;3.499722222;20.52
http://www.wikidata.org/entity/Q191179;Condat-sur-Ganaveix;45.467222222;1.593888888;37.52
http://www.wikidata.org/entity/Q471105;Condat-sur-Trincou;45.382222222;0.708055555;16.54
http://www.wikidata.org/entity/Q195757;Condat-sur-Vienne;45.793055555;1.231666666;15.47
http://www.wikidata.org/entity/Q1011849;Condat-sur-Vézère;45.117222222;1.230277777;16.64
http://www.wikidata.org/entity/Q1347400;Condeau;48.385;0.833611111;15.28
http://www.wikidata.org/entity/Q596467;Condeissiat;46.158333333;5.08;21.64
http://www.wikidata.org/entity/Q1101620;Condes;48.143611111;5.145277777;5.08
http://www.wikidata.org/entity/Q1142121;Condes;46.3375;5.624444444;2.05
http://www.wikidata.org/entity/Q988758;Condette;50.654444444;1.633333333;16.26
http://www.wikidata.org/entity/Q1064269;Condezaygues;44.486944444;0.916666666;10.81
http://www.wikidata.org/entity/Q762286;Condillac;44.6375;4.8125;9.57
http://www.wikidata.org/entity/Q209802;Condom;43.9575;0.3725;97.37
http://www.wikidata.org/entity/Q1082447;Condom-d'Aubrac;44.603888888;2.865555555;46.08
http://www.wikidata.org/entity/Q109571554;Condon;45.7948;5.6558;
http://www.wikidata.org/entity/Q766142;Condorcet;44.407777777;5.200277777;22.44
http://www.wikidata.org/entity/Q847459;Condren;49.631388888;3.280833333;5.58
http://www.wikidata.org/entity/Q828612;Condrieu;45.463055555;4.767777777;9.21
http://www.wikidata.org/entity/Q1069929;Condé;46.878888888;1.985833333;23.82
http://www.wikidata.org/entity/Q109575386;Condé;46.80143;2.20533;
http://www.wikidata.org/entity/Q109571806;Condé les Autry;49.25128;4.85424;
http://www.wikidata.org/entity/Q58869;Condé-Folie;50.009722222;2.017777777;10.37
http://www.wikidata.org/entity/Q21580;Condé-Northen;49.154722222;6.4325;10.92
http://www.wikidata.org/entity/Q1418565;Condé-Sainte-Libiaire;48.898055555;2.831666666;2.15
http://www.wikidata.org/entity/Q123186724;Condé-en-Barrois;48.867222222;5.166944444;
http://www.wikidata.org/entity/Q244584;Condé-en-Brie;49.004166666;3.561388888;4.56
http://www.wikidata.org/entity/Q21979770;Condé-en-Normandie;48.850833333;-0.55;62.98
http://www.wikidata.org/entity/Q28040478;Condé-le-Butor;48.618333;0.129444;
http://www.wikidata.org/entity/Q1018900;Condé-lès-Autry;49.251666666;4.854444444;7.97
http://www.wikidata.org/entity/Q432487;Condé-lès-Herpy;49.528333333;4.224166666;11.55
http://www.wikidata.org/entity/Q16543295;Condé-lès-Vouziers;49.413184;4.699686;
http://www.wikidata.org/entity/Q873525;Condé-sur-Aisne;49.398333333;3.468888888;3.73
http://www.wikidata.org/entity/Q1049738;Condé-sur-Huisne;48.380555555;0.850277777;17.51
http://www.wikidata.org/entity/Q646548;Condé-sur-Ifs;49.042777777;-0.126666666;11.34
http://www.wikidata.org/entity/Q1009840;Condé-sur-Iton;48.833055555;0.9625;19.58
http://www.wikidata.org/entity/Q182302;Condé-sur-Marne;49.045277777;4.179444444;12.34
http://www.wikidata.org/entity/Q244196;Condé-sur-Noireau;48.850833333;-0.55;12.53
http://www.wikidata.org/entity/Q1009689;Condé-sur-Risle;49.313611111;0.616388888;9.87
http://www.wikidata.org/entity/Q1060068;Condé-sur-Sarthe;48.431944444;0.034166666;8.46
http://www.wikidata.org/entity/Q389041;Condé-sur-Seulles;49.224722222;-0.635277777;2.44
http://www.wikidata.org/entity/Q847165;Condé-sur-Suippe;49.42;3.95;5.83
http://www.wikidata.org/entity/Q244420;Condé-sur-Vesgre;48.741666666;1.660833333;10.71
http://www.wikidata.org/entity/Q1003409;Condé-sur-Vire;49.052222222;-1.037222222;24.85
http://www.wikidata.org/entity/Q28464227;Condé-sur-Vire;49.052222222;-1.037222222;28.83
http://www.wikidata.org/entity/Q28464241;Condé-sur-Vire;49.052222222;-1.037222222;36.36
http://www.wikidata.org/entity/Q494533;Condé-sur-l'Escaut;50.449166666;3.590555555;18.4
http://www.wikidata.org/entity/Q1411117;Condécourt;49.042777777;1.942222222;6.94
http://www.wikidata.org/entity/Q1601572;Condéon;45.407222222;-0.136666666;31.4
http://www.wikidata.org/entity/Q832499;Conflandey;47.728055555;6.044166666;5.3
http://www.wikidata.org/entity/Q65158582;Conflans;48.858919;4.16371;
http://www.wikidata.org/entity/Q212507;Conflans-Sainte-Honorine;48.997222222;2.094444444;9.9
http://www.wikidata.org/entity/Q990768;Conflans-en-Jarnisy;49.1675;5.856666666;8.71
http://www.wikidata.org/entity/Q730140;Conflans-sur-Anille;47.945833333;0.745555555;30.8
http://www.wikidata.org/entity/Q305365;Conflans-sur-Lanterne;47.815277777;6.21;13.09
http://www.wikidata.org/entity/Q819846;Conflans-sur-Loing;47.9525;2.789166666;9.14
http://www.wikidata.org/entity/Q283736;Conflans-sur-Seine;48.550833333;3.679166666;6.14
http://www.wikidata.org/entity/Q217155;Confolens;46.013611111;0.672222222;18.96
http://www.wikidata.org/entity/Q28381881;Confolens;46.013611111;0.672222222;23.63
http://www.wikidata.org/entity/Q378138;Confolent-Port-Dieu;45.543333333;2.496388888;8.47
http://www.wikidata.org/entity/Q275320;Confort;46.15;5.823055555;11.66
http://www.wikidata.org/entity/Q223731;Confort-Meilars;48.050277777;-4.426388888;14.68
http://www.wikidata.org/entity/Q834267;Confracourt;47.666388888;5.876111111;19.69
http://www.wikidata.org/entity/Q844206;Confrançon;46.267222222;5.065277777;18.17
http://www.wikidata.org/entity/Q90737445;Congerville;48.387401595;1.9889277;
http://www.wikidata.org/entity/Q276536;Congerville-Thionville;48.377777777;1.994444444;8.47
http://www.wikidata.org/entity/Q271954;Congis-sur-Thérouanne;49.006944444;2.975277777;15.12
http://www.wikidata.org/entity/Q1069629;Congrier;47.81;-1.117222222;24.28
http://www.wikidata.org/entity/Q531169;Congy;48.859444444;3.828055555;17.47
http://www.wikidata.org/entity/Q2398751;Congé;48.465;0.1231;
http://www.wikidata.org/entity/Q1171323;Congé-sur-Orne;48.200277777;0.253888888;11.24
http://www.wikidata.org/entity/Q274330;Congénies;43.778333333;4.16;8.64
http://www.wikidata.org/entity/Q1073230;Conie-Molitard;48.113611111;1.440555555;15.17
http://www.wikidata.org/entity/Q1086621;Conilhac-Corbières;43.188611111;2.715833333;12.18
http://www.wikidata.org/entity/Q384777;Conilhac-de-la-Montagne;42.978611111;2.193888888;4.45
http://www.wikidata.org/entity/Q736533;Conjux;45.790555555;5.821388888;1.7
http://www.wikidata.org/entity/Q833363;Conlie;48.123333333;-0.0175;17.16
http://www.wikidata.org/entity/Q1062943;Conliège;46.655;5.599444444;6.05
http://www.wikidata.org/entity/Q1082139;Connac;44.02;2.601944444;10.69
http://www.wikidata.org/entity/Q2993396;Connage;49.6008;4.8697;
http://www.wikidata.org/entity/Q428707;Connangles;45.298888888;3.647222222;21.89
http://www.wikidata.org/entity/Q1214666;Connantray-Vaurefroy;48.747222222;4.061666666;28.83
http://www.wikidata.org/entity/Q649807;Connantre;48.725;3.921111111;28.55
http://www.wikidata.org/entity/Q860457;Connaux;44.091111111;4.593888888;9.58
http://www.wikidata.org/entity/Q1013363;Conne-de-Labarde;44.780277777;0.554444444;10.05
http://www.wikidata.org/entity/Q1010461;Connelles;49.256111111;1.273888888;4.17
http://www.wikidata.org/entity/Q838643;Connerré;48.060833333;0.495277777;16.6
http://www.wikidata.org/entity/Q495660;Connezac;45.5125;0.529166666;5.78
http://www.wikidata.org/entity/Q847152;Connigis;49.031388888;3.530833333;5.46
http://www.wikidata.org/entity/Q109573286;Conore;45.97834;1.15966;
http://www.wikidata.org/entity/Q1001956;Conquereuil;47.624444444;-1.751388888;32.87
http://www.wikidata.org/entity/Q317349;Conques;44.599444444;2.396388888;30.51
http://www.wikidata.org/entity/Q21619422;Conques-en-Rouergue;44.600277777;2.397222222;106.23
http://www.wikidata.org/entity/Q781871;Conques-sur-Orbiel;43.27;2.401666666;25.07
http://www.wikidata.org/entity/Q109575848;Conquettes;44.23042;2.70604;
http://www.wikidata.org/entity/Q844956;Conqueyrac;43.946666666;3.908611111;27.18
http://www.wikidata.org/entity/Q818957;Cons-Sainte-Colombe;45.748888888;6.325833333;3.47
http://www.wikidata.org/entity/Q1026441;Cons-la-Grandville;49.484166666;5.701111111;8.25
http://www.wikidata.org/entity/Q1080702;Consac;45.417777777;-0.595277777;9.13
http://www.wikidata.org/entity/Q209962;Consenvoye;49.287222222;5.286111111;15.85
http://www.wikidata.org/entity/Q1332946;Consigny;48.166666666;5.416388888;10.95
http://www.wikidata.org/entity/Q373935;Consolation-Maisonnettes;47.1575;6.605833333;4.31
http://www.wikidata.org/entity/Q846003;Conségudes;43.843333333;7.048611111;12.47
http://www.wikidata.org/entity/Q58870;Contalmaison;50.023055555;2.730277777;5.67
http://www.wikidata.org/entity/Q819295;Contamine-Sarzin;46.024444444;5.982222222;6.86
http://www.wikidata.org/entity/Q741194;Contamine-sur-Arve;46.128333333;6.340555555;6.92
http://www.wikidata.org/entity/Q1214987;Contault;48.913888888;4.792777777;9.62
http://www.wikidata.org/entity/Q58862;Contay;50.004444444;2.476388888;8.41
http://www.wikidata.org/entity/Q739086;Conte;46.748333333;6.000833333;3.32
http://www.wikidata.org/entity/Q1058441;Contes;43.811944444;7.313888888;19.47
http://www.wikidata.org/entity/Q989314;Contes;50.408611111;1.960277777;7.15
http://www.wikidata.org/entity/Q849333;Contescourt;49.7925;3.230833333;3.42
http://www.wikidata.org/entity/Q687442;Contest;48.262222222;-0.656111111;22.96
http://www.wikidata.org/entity/Q58893;Conteville;50.178333333;2.074722222;6.46
http://www.wikidata.org/entity/Q380032;Conteville;49.088888888;-0.236111111;4.14
http://www.wikidata.org/entity/Q1010454;Conteville;49.418611111;0.394722222;10.68
http://www.wikidata.org/entity/Q1097096;Conteville;49.650833333;2.049166666;3.62
http://www.wikidata.org/entity/Q1111659;Conteville;49.694444444;1.634166666;13.71
http://www.wikidata.org/entity/Q989563;Conteville-en-Ternois;50.4325;2.324166666;2.29
http://www.wikidata.org/entity/Q377366;Conteville-lès-Boulogne;50.744722222;1.731666666;2.1
http://www.wikidata.org/entity/Q21727;Conthil;48.8925;6.662222222;9.31
http://www.wikidata.org/entity/Q272013;Contigny;46.353055555;3.304166666;17.93
http://www.wikidata.org/entity/Q1104119;Contigné;47.729444444;-0.516944444;23.31
http://www.wikidata.org/entity/Q279473;Contilly;48.400833333;0.369166666;12.48
http://www.wikidata.org/entity/Q1135887;Continvoir;47.388333333;0.220555555;41.19
http://www.wikidata.org/entity/Q58876;Contoire;49.721388888;2.556944444;7.14
http://www.wikidata.org/entity/Q285479;Contrazy;43.059722222;1.213888888;8.27
http://www.wikidata.org/entity/Q58928;Contre;49.748055555;2.096666666;9.75
http://www.wikidata.org/entity/Q1111801;Contremoulins;49.725833333;0.427222222;4.38
http://www.wikidata.org/entity/Q578281;Contres;46.868055555;2.489166666;16.03
http://www.wikidata.org/entity/Q730148;Contres;47.418888888;1.427777777;36.09
http://www.wikidata.org/entity/Q109410188;Contres-en-Vairais;48.28227;0.49116;
http://www.wikidata.org/entity/Q722665;Contreuve;49.361666666;4.624444444;11.02
http://www.wikidata.org/entity/Q739814;Contrevoz;45.806111111;5.628333333;14.18
http://www.wikidata.org/entity/Q633628;Contrexéville;48.184444444;5.895555555;14.96
http://www.wikidata.org/entity/Q84242949;Contrexéville;48.184444444;5.895555555;
http://www.wikidata.org/entity/Q724007;Contrisson;48.802777777;4.955555555;11.82
http://www.wikidata.org/entity/Q666892;Contrières;48.9875;-1.430555555;9.12
http://www.wikidata.org/entity/Q1080900;Contré;46.0125;-0.283055555;12.32
http://www.wikidata.org/entity/Q831659;Contréglise;47.826111111;6.036944444;9.61
http://www.wikidata.org/entity/Q68977;Conty;49.740555555;2.151666666;23.72
http://www.wikidata.org/entity/Q21681;Contz-les-Bains;49.452222222;6.346388888;3.19
http://www.wikidata.org/entity/Q212580;Conzieu;45.726111111;5.607222222;7.2
http://www.wikidata.org/entity/Q1216591;Coole;48.741111111;4.3925;29.92
http://www.wikidata.org/entity/Q676002;Coolus;48.923888888;4.354166666;13.18
http://www.wikidata.org/entity/Q735184;Copponex;46.050555555;6.073611111;9.21
http://www.wikidata.org/entity/Q671453;Coquainvilliers;49.198888888;0.211111111;11.9
http://www.wikidata.org/entity/Q380987;Coquelles;50.935;1.799166666;8.77
http://www.wikidata.org/entity/Q1072368;Corancez;48.367222222;1.515833333;6.8
http://www.wikidata.org/entity/Q890081;Corancy;47.101388888;3.948055555;30.15
http://www.wikidata.org/entity/Q328766;Coray;48.061111111;-3.829722222;31.36
http://www.wikidata.org/entity/Q1087818;Corbara;42.614444444;8.906666666;10.19
http://www.wikidata.org/entity/Q832072;Corbarieu;43.944166666;1.368333333;13.03
http://www.wikidata.org/entity/Q1651173;Corbas;45.668055555;4.901944444;11.88
http://www.wikidata.org/entity/Q613137;Corbehem;50.335555555;3.049166666;2.6
http://www.wikidata.org/entity/Q680575;Corbeil;48.577777777;4.426388888;9.72
http://www.wikidata.org/entity/Q18281399;Corbeil;48.61191;2.48263;
http://www.wikidata.org/entity/Q661938;Corbeil-Cerf;49.279722222;2.103611111;3.95
http://www.wikidata.org/entity/Q208812;Corbeil-Essonnes;48.610277777;2.474722222;11.01
http://www.wikidata.org/entity/Q1166812;Corbeilles;48.072222222;2.549166666;32.62
http://www.wikidata.org/entity/Q582139;Corbel;45.429444444;5.825277777;10.31
http://www.wikidata.org/entity/Q1153208;Corbelin;45.6075;5.544722222;12
http://www.wikidata.org/entity/Q20967076;Corbelin;47.38173;3.32997;
http://www.wikidata.org/entity/Q832455;Corbenay;47.890833333;6.325277777;15.73
http://www.wikidata.org/entity/Q325469;Corbeny;49.462222222;3.823611111;15.23
http://www.wikidata.org/entity/Q16875;Corberon;47.008333333;4.994444444;11.72
http://www.wikidata.org/entity/Q71469;Corbie;49.908888888;2.507222222;16.25
http://www.wikidata.org/entity/Q109576155;Corbie;49.16223;1.54784;
http://www.wikidata.org/entity/Q60882376;Corbier;45.48187;1.45252;
http://www.wikidata.org/entity/Q644025;Corbigny;47.256666666;3.683611111;20.06
http://www.wikidata.org/entity/Q857193;Corbières;43.040277777;1.99;8.53
http://www.wikidata.org/entity/Q1002130;Corbières-en-Provence;43.761111111;5.751388888;19.06
http://www.wikidata.org/entity/Q2997074;Corboin;47.169625;4.918416;
http://www.wikidata.org/entity/Q845543;Corbon;49.146944444;-0.007777777;4.09
http://www.wikidata.org/entity/Q1406215;Corbon;48.454166666;0.627222222;8.38
http://www.wikidata.org/entity/Q237432;Corbonod;45.969722222;5.810277777;31.59
http://www.wikidata.org/entity/Q1142981;Corbreuse;48.498888888;1.961111111;15.79
http://www.wikidata.org/entity/Q338840;Corbère;42.653055555;2.660833333;7.25
http://www.wikidata.org/entity/Q843765;Corbère-Abères;43.472777777;-0.088333333;7.08
http://www.wikidata.org/entity/Q1110124;Corbère-les-Cabanes;42.658055555;2.675833333;4.14
http://www.wikidata.org/entity/Q863793;Corbès;44.076111111;3.954166666;3.28
http://www.wikidata.org/entity/Q836499;Corcelle-Mieslot;47.360277777;6.187222222;6.42
http://www.wikidata.org/entity/Q275356;Corcelles;46.035555555;5.574444444;14.16
http://www.wikidata.org/entity/Q22248284;Corcelles;47.547308;6.61502;
http://www.wikidata.org/entity/Q371197;Corcelles-Ferrières;47.227222222;5.809722222;2.25
http://www.wikidata.org/entity/Q1364259;Corcelles-en-Beaujolais;46.154166666;4.723611111;9.3
http://www.wikidata.org/entity/Q16174;Corcelles-les-Arts;46.9525;4.794444444;5.47
http://www.wikidata.org/entity/Q23925;Corcelles-les-Monts;47.294444444;4.938333333;14.33
http://www.wikidata.org/entity/Q52839;Corcelles-lès-Cîteaux;47.171944444;5.081944444;6.75
http://www.wikidata.org/entity/Q109572178;Corcelotte-en-Montagne;47.33476;4.62465;
http://www.wikidata.org/entity/Q832301;Corcieux;48.172222222;6.879444444;17.4
http://www.wikidata.org/entity/Q647017;Corcondray;47.230833333;5.825555555;5.38
http://www.wikidata.org/entity/Q844896;Corconne;43.871944444;3.939444444;12.98
http://www.wikidata.org/entity/Q1001963;Corcoué-sur-Logne;46.965555555;-1.576944444;50.39
http://www.wikidata.org/entity/Q32839;Corcy;49.253888888;3.211666666;7.25
http://www.wikidata.org/entity/Q43095;Cordebugle;49.111111111;0.379722222;8.97
http://www.wikidata.org/entity/Q1065978;Cordelle;45.943888888;4.061388888;26.64
http://www.wikidata.org/entity/Q639618;Cordemais;47.290277777;-1.878888888;37.2
http://www.wikidata.org/entity/Q945535;Cordes-Tolosannes;43.985833333;1.148611111;15.77
http://www.wikidata.org/entity/Q635125;Cordes-sur-Ciel;44.063333333;1.952777777;8.27
http://www.wikidata.org/entity/Q1365895;Cordesse;47.038055555;4.342777777;10.52
http://www.wikidata.org/entity/Q652851;Cordey;48.850833333;-0.228611111;4.52
http://www.wikidata.org/entity/Q2997130;Cordieux;45.912228;5.039291;
http://www.wikidata.org/entity/Q82907300;Cordiron;47.265;5.798888888;
http://www.wikidata.org/entity/Q840817;Cordon;45.918055555;6.607777777;22.35
http://www.wikidata.org/entity/Q109571557;Cordon;45.6252;5.6279;
http://www.wikidata.org/entity/Q844991;Cordonnet;47.416388888;5.971388888;10.45
http://www.wikidata.org/entity/Q1069704;Cordéac;44.827222222;5.838055555;26.62
http://www.wikidata.org/entity/Q241189;Coren;45.077222222;3.1075;16.86
http://www.wikidata.org/entity/Q1154568;Corenc;45.211388888;5.750555555;6.5
http://www.wikidata.org/entity/Q384041;Corent;45.666944444;3.194722222;2.68
http://www.wikidata.org/entity/Q1342876;Corfélix;48.836944444;3.698611111;8.27
http://www.wikidata.org/entity/Q16883;Corgengoux;46.990833333;4.988333333;12.53
http://www.wikidata.org/entity/Q2997276;Corgirnon;47.74777778;5.55;
http://www.wikidata.org/entity/Q475432;Corgnac-sur-l'Isle;45.376388888;0.9475;20.61
http://www.wikidata.org/entity/Q16602;Corgoloin;47.083888888;4.914444444;12.58
http://www.wikidata.org/entity/Q1078677;Corignac;45.248333333;-0.391388888;11.57
http://www.wikidata.org/entity/Q391108;Corlay;48.316944444;-3.057222222;13.8
http://www.wikidata.org/entity/Q237427;Corlier;46.030277777;5.499166666;5.45
http://www.wikidata.org/entity/Q83164250;Corlée;47.84;5.362777777;
http://www.wikidata.org/entity/Q1072353;Cormainville;48.137222222;1.606944444;17.83
http://www.wikidata.org/entity/Q213412;Cormaranche-en-Bugey;45.953055555;5.611111111;18.92
http://www.wikidata.org/entity/Q752772;Cormatin;46.545277777;4.686666666;9.17
http://www.wikidata.org/entity/Q527879;Corme-Royal;45.745833333;-0.812222222;27.18
http://www.wikidata.org/entity/Q624923;Corme-Écluse;45.631111111;-0.854444444;17.49
http://www.wikidata.org/entity/Q381497;Cormeilles;49.248055555;0.3775;3.05
http://www.wikidata.org/entity/Q1095615;Cormeilles;49.639444444;2.192222222;7.21
http://www.wikidata.org/entity/Q841957;Cormeilles-en-Parisis;48.973055555;2.200555555;8.48
http://www.wikidata.org/entity/Q657497;Cormeilles-en-Vexin;49.116111111;2.021111111;9.56
http://www.wikidata.org/entity/Q330937;Cormelles-le-Royal;49.153888888;-0.330277777;3.48
http://www.wikidata.org/entity/Q1135373;Cormenon;47.968333333;0.893611111;5.76
http://www.wikidata.org/entity/Q1135553;Cormeray;47.489166666;1.406388888;10.31
http://www.wikidata.org/entity/Q16305710;Cormeray;48.5505;-1.44655;
http://www.wikidata.org/entity/Q1135988;Cormery;47.267222222;0.836666666;6.07
http://www.wikidata.org/entity/Q305767;Cormes;48.17;0.704722222;19
http://www.wikidata.org/entity/Q651968;Cormicy;49.371388888;3.895833333;24.27
http://www.wikidata.org/entity/Q28723625;Cormicy;49.371388888;3.895833333;31.74
http://www.wikidata.org/entity/Q848233;Cormolain;49.130277777;-0.855555555;11.04
http://www.wikidata.org/entity/Q989333;Cormont;50.561388888;1.735277777;9.71
http://www.wikidata.org/entity/Q538779;Cormontreuil;49.222777777;4.051944444;4.62
http://www.wikidata.org/entity/Q838358;Cormoranche-sur-Saône;46.240833333;4.831388888;9.85
http://www.wikidata.org/entity/Q1033628;Cormost;48.169166666;4.136944444;11.36
http://www.wikidata.org/entity/Q28009371;Cormot-Vauchignon;46.963333333;4.644444444;10.12
http://www.wikidata.org/entity/Q16303;Cormot-le-Grand;46.9625;4.643611111;5.88
http://www.wikidata.org/entity/Q1217494;Cormoyeux;49.109166666;3.914166666;2.17
http://www.wikidata.org/entity/Q669003;Cormoz;46.449166666;5.232222222;19.56
http://www.wikidata.org/entity/Q1114551;Corn;44.608055555;1.899166666;15.26
http://www.wikidata.org/entity/Q1597139;Cornac;44.909166666;1.880833333;13.76
http://www.wikidata.org/entity/Q226452;Cornant;48.1325;3.185555555;5.06
http://www.wikidata.org/entity/Q271351;Cornas;44.963888888;4.848333333;8.33
http://www.wikidata.org/entity/Q1000184;Cornay;49.301666666;4.949166666;10.94
http://www.wikidata.org/entity/Q1344709;Cornebarrieu;43.649444444;1.326388888;18.7
http://www.wikidata.org/entity/Q241602;Corneilhan;43.4;3.1925;14.23
http://www.wikidata.org/entity/Q198509;Corneilla-de-Conflent;42.566388888;2.380555555;11.02
http://www.wikidata.org/entity/Q191063;Corneilla-del-Vercol;42.624166666;2.951388888;5.43
http://www.wikidata.org/entity/Q197709;Corneilla-la-Rivière;42.6975;2.730277777;11.9
http://www.wikidata.org/entity/Q988092;Corneillan;43.656388888;-0.18;8.47
http://www.wikidata.org/entity/Q1008648;Corneuil;48.881666666;1.14;11.31
http://www.wikidata.org/entity/Q1009132;Corneville-la-Fouquetière;49.065833333;0.705277777;3.99
http://www.wikidata.org/entity/Q468229;Corneville-sur-Risle;49.336944444;0.594166666;13.23
http://www.wikidata.org/entity/Q109571979;Corneze;43.1319;2.30632;
http://www.wikidata.org/entity/Q646855;Cornier;46.092777777;6.299722222;6.78
http://www.wikidata.org/entity/Q180500;Cornil;45.210555555;1.691666666;19.66
http://www.wikidata.org/entity/Q860031;Cornillac;44.443055555;5.386388888;19.44
http://www.wikidata.org/entity/Q865347;Cornille;45.251388888;0.784444444;13.04
http://www.wikidata.org/entity/Q377397;Cornillon;44.218055555;4.486388888;15.58
http://www.wikidata.org/entity/Q384393;Cornillon-Confoux;43.5625;5.071666666;14.95
http://www.wikidata.org/entity/Q1075689;Cornillon-en-Trièves;44.829444444;5.7175;13.92
http://www.wikidata.org/entity/Q859871;Cornillon-sur-l'Oule;44.458611111;5.367777777;14.55
http://www.wikidata.org/entity/Q223692;Cornillé;48.080277777;-1.306944444;12.47
http://www.wikidata.org/entity/Q1103383;Cornillé-les-Caves;47.499722222;-0.301388888;10.38
http://www.wikidata.org/entity/Q821240;Cornimont;47.963055555;6.839166666;40.23
http://www.wikidata.org/entity/Q28040516;Corniéville;48.764551;5.703695;
http://www.wikidata.org/entity/Q535357;Cornod;46.313333333;5.548888888;13.99
http://www.wikidata.org/entity/Q765426;Cornot;47.693333333;5.833888888;11.19
http://www.wikidata.org/entity/Q646451;Cornus;43.902222222;3.178611111;92.74
http://www.wikidata.org/entity/Q1143389;Cornusse;46.954444444;2.730833333;19.61
http://www.wikidata.org/entity/Q1009944;Corny;49.282222222;1.457777777;5.26
http://www.wikidata.org/entity/Q1086027;Corny-Machéroménil;49.578055555;4.443055555;10.54
http://www.wikidata.org/entity/Q16543963;Corny-la-Ville;49.5789;4.4439;
http://www.wikidata.org/entity/Q21764;Corny-sur-Moselle;49.034722222;6.059722222;8.2
http://www.wikidata.org/entity/Q1066999;Corné;47.470555555;-0.349722222;16.64
http://www.wikidata.org/entity/Q1390675;Coron;47.1275;-0.644166666;31.49
http://www.wikidata.org/entity/Q1106055;Corpe;46.505277777;-1.182222222;17.1
http://www.wikidata.org/entity/Q16304;Corpeau;46.928888888;4.751944444;4.67
http://www.wikidata.org/entity/Q844654;Corpoyer-la-Chapelle;47.543055555;4.610277777;4.16
http://www.wikidata.org/entity/Q1060535;Corps;44.818333333;5.946944444;11.22
http://www.wikidata.org/entity/Q1011038;Corps-Nuds;47.978055555;-1.586388888;22.56
http://www.wikidata.org/entity/Q1166903;Corquilleroy;48.044722222;2.699722222;13.96
http://www.wikidata.org/entity/Q670914;Corquoy;46.897222222;2.291944444;36.57
